20200202 182400;1.108850;1.108850;1.108840;1.108840;0
20200202 182500;1.108840;1.108880;1.108840;1.108850;0
20200202 182600;1.108840;1.108910;1.108840;1.108900;0
20200202 182700;1.108900;1.108930;1.108900;1.108910;0
20200202 182800;1.108910;1.108960;1.108900;1.108950;0
20200202 182900;1.108940;1.108940;1.108900;1.108910;0
20200202 183000;1.108930;1.108960;1.108900;1.108930;0
20200202 183100;1.108930;1.108970;1.108930;1.108960;0
20200202 183200;1.108960;1.108960;1.108900;1.108900;0
20200202 183300;1.108930;1.108960;1.108930;1.108960;0
20200202 183400;1.108950;1.109020;1.108940;1.109020;0
20200202 183500;1.109030;1.109050;1.108950;1.108970;0
20200202 183600;1.108990;1.108990;1.108930;1.108940;0
20200202 183700;1.108940;1.109010;1.108940;1.109010;0
20200202 183800;1.109000;1.109000;1.108920;1.108940;0
20200202 183900;1.108930;1.108960;1.108930;1.108950;0
20200202 184000;1.108940;1.108960;1.108940;1.108950;0
20200202 184100;1.108960;1.108960;1.108900;1.108910;0
20200202 184200;1.108920;1.108920;1.108900;1.108910;0
20200202 184300;1.108900;1.108910;1.108900;1.108910;0
20200202 184400;1.108900;1.108900;1.108830;1.108850;0
20200202 184500;1.108840;1.108900;1.108840;1.108900;0
20200202 184600;1.108900;1.108910;1.108890;1.108900;0
20200202 184700;1.108930;1.108930;1.108890;1.108900;0
20200202 184800;1.108910;1.108910;1.108910;1.108910;0
20200202 184900;1.108910;1.108910;1.108910;1.108910;0
20200202 185000;1.108910;1.108970;1.108890;1.108950;0
20200202 185100;1.108960;1.108960;1.108950;1.108950;0
20200202 185200;1.108960;1.108980;1.108900;1.108900;0
20200202 185300;1.108910;1.108910;1.108890;1.108900;0
20200202 185400;1.108920;1.108950;1.108890;1.108940;0
20200202 185500;1.108940;1.108950;1.108920;1.108950;0
20200202 185600;1.108930;1.108930;1.108900;1.108900;0
20200202 185700;1.108900;1.108960;1.108890;1.108900;0
20200202 185800;1.108890;1.108930;1.108880;1.108900;0
20200202 185900;1.108900;1.108900;1.108900;1.108900;0
20200202 190000;1.108900;1.108900;1.108840;1.108840;0
20200202 190100;1.108840;1.108840;1.108690;1.108710;0
20200202 190200;1.108700;1.108740;1.108700;1.108710;0
20200202 190300;1.108710;1.108770;1.108700;1.108760;0
20200202 190400;1.108750;1.108760;1.108720;1.108720;0
20200202 190500;1.108730;1.108730;1.108660;1.108660;0
20200202 190600;1.108660;1.108660;1.108580;1.108650;0
20200202 190700;1.108650;1.108720;1.108650;1.108720;0
20200202 190800;1.108710;1.108760;1.108710;1.108760;0
20200202 190900;1.108760;1.108770;1.108760;1.108770;0
20200202 191000;1.108760;1.108760;1.108720;1.108760;0
20200202 191100;1.108740;1.108740;1.108710;1.108710;0
20200202 191200;1.108720;1.108720;1.108580;1.108610;0
20200202 191300;1.108600;1.108670;1.108600;1.108620;0
20200202 191400;1.108600;1.108640;1.108590;1.108600;0
20200202 191500;1.108590;1.108610;1.108590;1.108610;0
20200202 191600;1.108620;1.108660;1.108610;1.108640;0
20200202 191700;1.108640;1.108650;1.108640;1.108650;0
20200202 191800;1.108650;1.108660;1.108640;1.108650;0
20200202 191900;1.108670;1.108680;1.108620;1.108640;0
20200202 192000;1.108650;1.108650;1.108640;1.108640;0
20200202 192100;1.108640;1.108700;1.108630;1.108680;0
20200202 192200;1.108680;1.108680;1.108650;1.108650;0
20200202 192300;1.108670;1.108690;1.108650;1.108680;0
20200202 192400;1.108680;1.108680;1.108660;1.108660;0
20200202 192500;1.108660;1.108660;1.108630;1.108630;0
20200202 192600;1.108640;1.108640;1.108630;1.108630;0
20200202 192700;1.108640;1.108660;1.108630;1.108650;0
20200202 192800;1.108640;1.108680;1.108640;1.108650;0
20200202 192900;1.108640;1.108650;1.108590;1.108590;0
20200202 193000;1.108600;1.108600;1.108530;1.108530;0
20200202 193100;1.108530;1.108530;1.108500;1.108500;0
20200202 193200;1.108500;1.108500;1.108430;1.108430;0
20200202 193300;1.108430;1.108430;1.108350;1.108350;0
20200202 193400;1.108330;1.108330;1.108290;1.108300;0
20200202 193500;1.108310;1.108330;1.108220;1.108240;0
20200202 193600;1.108230;1.108250;1.108220;1.108240;0
20200202 193700;1.108240;1.108250;1.108230;1.108240;0
20200202 193800;1.108230;1.108250;1.108200;1.108200;0
20200202 193900;1.108200;1.108220;1.108100;1.108190;0
20200202 194000;1.108190;1.108200;1.108100;1.108100;0
20200202 194100;1.108120;1.108210;1.108120;1.108190;0
20200202 194200;1.108170;1.108180;1.108140;1.108150;0
20200202 194300;1.108150;1.108150;1.108090;1.108100;0
20200202 194400;1.108120;1.108130;1.108100;1.108100;0
20200202 194500;1.108100;1.108130;1.108090;1.108090;0
20200202 194600;1.108090;1.108100;1.108040;1.108050;0
20200202 194700;1.108050;1.108060;1.107990;1.108060;0
20200202 194800;1.108050;1.108120;1.108040;1.108110;0
20200202 194900;1.108110;1.108110;1.108100;1.108100;0
20200202 195000;1.108110;1.108130;1.108110;1.108130;0
20200202 195100;1.108130;1.108200;1.108130;1.108180;0
20200202 195200;1.108180;1.108200;1.108170;1.108190;0
20200202 195300;1.108180;1.108190;1.108120;1.108140;0
20200202 195400;1.108130;1.108140;1.108040;1.108040;0
20200202 195500;1.108050;1.108150;1.108050;1.108140;0
20200202 195600;1.108140;1.108140;1.108110;1.108130;0
20200202 195700;1.108130;1.108150;1.108090;1.108130;0
20200202 195800;1.108140;1.108180;1.108140;1.108150;0
20200202 195900;1.108150;1.108200;1.108140;1.108170;0
20200202 200000;1.108170;1.108200;1.108130;1.108180;0
20200202 200100;1.108190;1.108220;1.108180;1.108190;0
20200202 200200;1.108210;1.108220;1.108070;1.108080;0
20200202 200300;1.108090;1.108100;1.108080;1.108090;0
20200202 200400;1.108080;1.108090;1.108080;1.108080;0
20200202 200500;1.108080;1.108100;1.108020;1.108050;0
20200202 200600;1.108040;1.108060;1.108030;1.108040;0
20200202 200700;1.108030;1.108060;1.108030;1.108040;0
20200202 200800;1.108040;1.108050;1.108040;1.108040;0
20200202 200900;1.108030;1.108050;1.108030;1.108040;0
20200202 201000;1.108050;1.108140;1.108050;1.108130;0
20200202 201100;1.108110;1.108110;1.108070;1.108080;0
20200202 201200;1.108080;1.108140;1.108070;1.108140;0
20200202 201300;1.108140;1.108160;1.108140;1.108150;0
20200202 201400;1.108140;1.108190;1.108140;1.108150;0
20200202 201500;1.108150;1.108200;1.108140;1.108140;0
20200202 201600;1.108170;1.108170;1.108090;1.108100;0
20200202 201700;1.108110;1.108110;1.108040;1.108040;0
20200202 201800;1.108040;1.108040;1.108040;1.108040;0
20200202 201900;1.108030;1.108080;1.108030;1.108050;0
20200202 202000;1.108050;1.108090;1.108040;1.108090;0
20200202 202100;1.108100;1.108150;1.108100;1.108150;0
20200202 202200;1.108140;1.108190;1.108080;1.108190;0
20200202 202300;1.108210;1.108460;1.108190;1.108460;0
20200202 202400;1.108460;1.108550;1.108450;1.108500;0
20200202 202500;1.108500;1.108500;1.108410;1.108480;0
20200202 202600;1.108480;1.108610;1.108460;1.108580;0
20200202 202700;1.108580;1.108710;1.108570;1.108630;0
20200202 202800;1.108640;1.108670;1.108610;1.108640;0
20200202 202900;1.108630;1.108760;1.108610;1.108710;0
20200202 203000;1.108700;1.108710;1.108570;1.108580;0
20200202 203100;1.108570;1.108570;1.108420;1.108430;0
20200202 203200;1.108430;1.108440;1.108320;1.108350;0
20200202 203300;1.108350;1.108420;1.108340;1.108360;0
20200202 203400;1.108340;1.108460;1.108330;1.108450;0
20200202 203500;1.108450;1.108500;1.108450;1.108500;0
20200202 203600;1.108500;1.108510;1.108440;1.108470;0
20200202 203700;1.108470;1.108500;1.108400;1.108400;0
20200202 203800;1.108410;1.108430;1.108400;1.108410;0
20200202 203900;1.108410;1.108410;1.108320;1.108350;0
20200202 204000;1.108340;1.108400;1.108340;1.108360;0
20200202 204100;1.108360;1.108450;1.108360;1.108410;0
20200202 204200;1.108420;1.108420;1.108290;1.108290;0
20200202 204300;1.108290;1.108380;1.108270;1.108360;0
20200202 204400;1.108350;1.108360;1.108250;1.108270;0
20200202 204500;1.108280;1.108300;1.108220;1.108260;0
20200202 204600;1.108270;1.108310;1.108260;1.108290;0
20200202 204700;1.108280;1.108280;1.108200;1.108210;0
20200202 204800;1.108210;1.108230;1.108140;1.108150;0
20200202 204900;1.108140;1.108220;1.108130;1.108210;0
20200202 205000;1.108220;1.108240;1.108200;1.108200;0
20200202 205100;1.108200;1.108200;1.108190;1.108190;0
20200202 205200;1.108200;1.108250;1.108190;1.108210;0
20200202 205300;1.108200;1.108230;1.108190;1.108230;0
20200202 205400;1.108230;1.108250;1.108230;1.108240;0
20200202 205500;1.108240;1.108250;1.108220;1.108240;0
20200202 205600;1.108230;1.108260;1.108230;1.108240;0
20200202 205700;1.108240;1.108280;1.108230;1.108260;0
20200202 205800;1.108250;1.108260;1.108250;1.108250;0
20200202 205900;1.108250;1.108300;1.108250;1.108300;0
20200202 210000;1.108320;1.108350;1.108290;1.108290;0
20200202 210100;1.108290;1.108290;1.108250;1.108250;0
20200202 210200;1.108250;1.108290;1.108250;1.108290;0
20200202 210300;1.108300;1.108360;1.108300;1.108360;0
20200202 210400;1.108360;1.108460;1.108360;1.108440;0
20200202 210500;1.108440;1.108450;1.108360;1.108370;0
20200202 210600;1.108360;1.108360;1.108350;1.108350;0
20200202 210700;1.108340;1.108340;1.108290;1.108290;0
20200202 210800;1.108290;1.108290;1.108190;1.108260;0
20200202 210900;1.108240;1.108250;1.108230;1.108240;0
20200202 211000;1.108230;1.108270;1.108200;1.108270;0
20200202 211100;1.108280;1.108320;1.108280;1.108300;0
20200202 211200;1.108310;1.108350;1.108300;1.108350;0
20200202 211300;1.108360;1.108370;1.108300;1.108310;0
20200202 211400;1.108310;1.108360;1.108240;1.108360;0
20200202 211500;1.108360;1.108370;1.108240;1.108260;0
20200202 211600;1.108270;1.108350;1.108250;1.108350;0
20200202 211700;1.108350;1.108370;1.108310;1.108320;0
20200202 211800;1.108330;1.108350;1.108260;1.108260;0
20200202 211900;1.108260;1.108310;1.108200;1.108200;0
20200202 212000;1.108200;1.108210;1.108130;1.108150;0
20200202 212100;1.108150;1.108230;1.108150;1.108220;0
20200202 212200;1.108220;1.108260;1.108210;1.108260;0
20200202 212300;1.108250;1.108250;1.108210;1.108250;0
20200202 212400;1.108250;1.108260;1.108230;1.108250;0
20200202 212500;1.108250;1.108260;1.108240;1.108250;0
20200202 212600;1.108250;1.108310;1.108250;1.108260;0
20200202 212700;1.108250;1.108280;1.108250;1.108260;0
20200202 212800;1.108270;1.108270;1.108210;1.108220;0
20200202 212900;1.108210;1.108260;1.108210;1.108230;0
20200202 213000;1.108230;1.108270;1.108230;1.108250;0
20200202 213100;1.108250;1.108260;1.108200;1.108250;0
20200202 213200;1.108240;1.108260;1.108170;1.108200;0
20200202 213300;1.108190;1.108210;1.108150;1.108210;0
20200202 213400;1.108210;1.108230;1.108200;1.108220;0
20200202 213500;1.108210;1.108410;1.108210;1.108410;0
20200202 213600;1.108420;1.108430;1.108250;1.108260;0
20200202 213700;1.108260;1.108270;1.108250;1.108260;0
20200202 213800;1.108260;1.108320;1.108220;1.108260;0
20200202 213900;1.108270;1.108290;1.108180;1.108290;0
20200202 214000;1.108290;1.108420;1.108290;1.108410;0
20200202 214100;1.108420;1.108460;1.108410;1.108420;0
20200202 214200;1.108410;1.108420;1.108320;1.108360;0
20200202 214300;1.108370;1.108370;1.108220;1.108260;0
20200202 214400;1.108270;1.108290;1.108170;1.108170;0
20200202 214500;1.108180;1.108230;1.108120;1.108120;0
20200202 214600;1.108120;1.108180;1.108090;1.108180;0
20200202 214700;1.108190;1.108270;1.108180;1.108230;0
20200202 214800;1.108220;1.108220;1.108110;1.108120;0
20200202 214900;1.108120;1.108120;1.108070;1.108070;0
20200202 215000;1.108070;1.108080;1.108020;1.108070;0
20200202 215100;1.108050;1.108140;1.108020;1.108120;0
20200202 215200;1.108120;1.108130;1.108040;1.108080;0
20200202 215300;1.108080;1.108100;1.108070;1.108090;0
20200202 215400;1.108100;1.108210;1.108100;1.108190;0
20200202 215500;1.108200;1.108230;1.108160;1.108220;0
20200202 215600;1.108230;1.108280;1.108230;1.108280;0
20200202 215700;1.108280;1.108280;1.108230;1.108230;0
20200202 215800;1.108230;1.108230;1.108230;1.108230;0
20200202 215900;1.108230;1.108230;1.108160;1.108190;0
20200202 220000;1.108190;1.108190;1.108160;1.108180;0
20200202 220100;1.108180;1.108230;1.108180;1.108220;0
20200202 220200;1.108230;1.108290;1.108220;1.108270;0
20200202 220300;1.108280;1.108340;1.108280;1.108310;0
20200202 220400;1.108320;1.108320;1.108250;1.108270;0
20200202 220500;1.108270;1.108380;1.108270;1.108360;0
20200202 220600;1.108370;1.108370;1.108300;1.108310;0
20200202 220700;1.108320;1.108330;1.108260;1.108290;0
20200202 220800;1.108310;1.108340;1.108290;1.108320;0
20200202 220900;1.108320;1.108330;1.108260;1.108270;0
20200202 221000;1.108270;1.108270;1.108220;1.108220;0
20200202 221100;1.108220;1.108230;1.108220;1.108230;0
20200202 221200;1.108230;1.108260;1.108220;1.108260;0
20200202 221300;1.108270;1.108320;1.108250;1.108280;0
20200202 221400;1.108290;1.108310;1.108280;1.108300;0
20200202 221500;1.108310;1.108330;1.108280;1.108330;0
20200202 221600;1.108330;1.108330;1.108320;1.108320;0
20200202 221700;1.108330;1.108330;1.108320;1.108330;0
20200202 221800;1.108320;1.108340;1.108320;1.108330;0
20200202 221900;1.108360;1.108360;1.108330;1.108330;0
20200202 222000;1.108320;1.108330;1.108170;1.108180;0
20200202 222100;1.108170;1.108170;1.108150;1.108160;0
20200202 222200;1.108150;1.108170;1.108120;1.108160;0
20200202 222300;1.108140;1.108170;1.108140;1.108160;0
20200202 222400;1.108150;1.108160;1.108090;1.108110;0
20200202 222500;1.108100;1.108110;1.108050;1.108090;0
20200202 222600;1.108090;1.108130;1.108060;1.108100;0
20200202 222700;1.108110;1.108120;1.108100;1.108100;0
20200202 222800;1.108100;1.108130;1.108100;1.108110;0
20200202 222900;1.108110;1.108110;1.108050;1.108090;0
20200202 223000;1.108100;1.108120;1.108060;1.108070;0
20200202 223100;1.108060;1.108100;1.108010;1.108060;0
20200202 223200;1.108070;1.108080;1.108060;1.108070;0
20200202 223300;1.108060;1.108100;1.108050;1.108080;0
20200202 223400;1.108080;1.108150;1.108080;1.108130;0
20200202 223500;1.108130;1.108130;1.108120;1.108120;0
20200202 223600;1.108130;1.108130;1.108120;1.108130;0
20200202 223700;1.108130;1.108130;1.108120;1.108120;0
20200202 223800;1.108130;1.108130;1.108120;1.108130;0
20200202 223900;1.108120;1.108140;1.108110;1.108120;0
20200202 224000;1.108110;1.108110;1.108050;1.108070;0
20200202 224100;1.108070;1.108070;1.108060;1.108060;0
20200202 224200;1.108070;1.108070;1.108060;1.108070;0
20200202 224300;1.108060;1.108110;1.108060;1.108110;0
20200202 224400;1.108110;1.108160;1.108110;1.108160;0
20200202 224500;1.108160;1.108180;1.108150;1.108150;0
20200202 224600;1.108160;1.108180;1.108160;1.108170;0
20200202 224700;1.108180;1.108190;1.108170;1.108170;0
20200202 224800;1.108180;1.108230;1.108170;1.108210;0
20200202 224900;1.108220;1.108230;1.108220;1.108230;0
20200202 225000;1.108230;1.108250;1.108230;1.108230;0
20200202 225100;1.108230;1.108230;1.108200;1.108210;0
20200202 225200;1.108200;1.108210;1.108180;1.108180;0
20200202 225300;1.108180;1.108180;1.108170;1.108180;0
20200202 225400;1.108170;1.108180;1.108170;1.108170;0
20200202 225500;1.108170;1.108180;1.108160;1.108170;0
20200202 225600;1.108170;1.108170;1.108120;1.108130;0
20200202 225700;1.108120;1.108120;1.108070;1.108110;0
20200202 225800;1.108110;1.108110;1.108070;1.108070;0
20200202 225900;1.108090;1.108110;1.108060;1.108110;0
20200202 230000;1.108120;1.108180;1.108100;1.108180;0
20200202 230100;1.108180;1.108180;1.108170;1.108170;0
20200202 230200;1.108180;1.108180;1.108150;1.108150;0
20200202 230300;1.108160;1.108160;1.108130;1.108130;0
20200202 230400;1.108150;1.108160;1.108130;1.108160;0
20200202 230500;1.108160;1.108170;1.108120;1.108120;0
20200202 230600;1.108120;1.108150;1.108120;1.108140;0
20200202 230700;1.108140;1.108180;1.108140;1.108170;0
20200202 230800;1.108170;1.108170;1.108140;1.108170;0
20200202 230900;1.108170;1.108230;1.108170;1.108230;0
20200202 231000;1.108230;1.108230;1.108230;1.108230;0
20200202 231100;1.108230;1.108230;1.108220;1.108230;0
20200202 231300;1.108230;1.108230;1.108230;1.108230;0
20200202 231400;1.108230;1.108240;1.108230;1.108230;0
20200202 231500;1.108230;1.108250;1.108230;1.108230;0
20200202 231600;1.108240;1.108270;1.108230;1.108270;0
20200202 231700;1.108270;1.108290;1.108270;1.108280;0
20200202 231800;1.108280;1.108330;1.108280;1.108290;0
20200202 231900;1.108290;1.108300;1.108290;1.108300;0
20200202 232000;1.108300;1.108340;1.108300;1.108340;0
20200202 232100;1.108340;1.108340;1.108320;1.108340;0
20200202 232200;1.108340;1.108350;1.108330;1.108330;0
20200202 232300;1.108330;1.108330;1.108330;1.108330;0
20200202 232400;1.108330;1.108330;1.108320;1.108320;0
20200202 232500;1.108310;1.108330;1.108310;1.108320;0
20200202 232600;1.108330;1.108330;1.108310;1.108320;0
20200202 232700;1.108310;1.108320;1.108310;1.108320;0
20200202 232800;1.108330;1.108330;1.108320;1.108320;0
20200202 232900;1.108310;1.108320;1.108310;1.108320;0
20200202 233000;1.108330;1.108330;1.108320;1.108330;0
20200202 233100;1.108330;1.108330;1.108220;1.108220;0
20200202 233200;1.108220;1.108260;1.108210;1.108250;0
20200202 233300;1.108250;1.108270;1.108240;1.108270;0
20200202 233400;1.108270;1.108320;1.108260;1.108320;0
20200202 233500;1.108330;1.108330;1.108320;1.108320;0
20200202 233600;1.108330;1.108330;1.108330;1.108330;0
20200202 233700;1.108330;1.108330;1.108330;1.108330;0
20200202 233800;1.108360;1.108480;1.108360;1.108480;0
20200202 233900;1.108490;1.108490;1.108440;1.108460;0
20200202 234000;1.108450;1.108450;1.108420;1.108430;0
20200202 234100;1.108430;1.108430;1.108350;1.108350;0
20200202 234200;1.108370;1.108430;1.108350;1.108370;0
20200202 234300;1.108370;1.108380;1.108360;1.108380;0
20200202 234400;1.108370;1.108390;1.108370;1.108380;0
20200202 234500;1.108380;1.108410;1.108370;1.108370;0
20200202 234600;1.108380;1.108390;1.108370;1.108380;0
20200202 234700;1.108380;1.108380;1.108320;1.108320;0
20200202 234800;1.108320;1.108320;1.108310;1.108310;0
20200202 234900;1.108310;1.108320;1.108290;1.108300;0
20200202 235000;1.108290;1.108290;1.108260;1.108270;0
20200202 235100;1.108260;1.108280;1.108260;1.108270;0
20200202 235200;1.108270;1.108270;1.108260;1.108260;0
20200202 235300;1.108280;1.108310;1.108280;1.108300;0
20200202 235400;1.108300;1.108300;1.108270;1.108300;0
20200202 235500;1.108300;1.108300;1.108250;1.108260;0
20200202 235600;1.108250;1.108260;1.108240;1.108250;0
20200202 235700;1.108260;1.108260;1.108200;1.108200;0
20200202 235800;1.108200;1.108200;1.108170;1.108200;0
20200202 235900;1.108200;1.108200;1.108170;1.108170;0
20200203 000000;1.108180;1.108190;1.108130;1.108140;0
20200203 000100;1.108150;1.108160;1.108140;1.108160;0
20200203 000200;1.108160;1.108180;1.108160;1.108170;0
20200203 000300;1.108160;1.108160;1.108150;1.108150;0
20200203 000400;1.108150;1.108160;1.108150;1.108160;0
20200203 000500;1.108160;1.108160;1.108150;1.108160;0
20200203 000600;1.108150;1.108210;1.108150;1.108160;0
20200203 000700;1.108160;1.108190;1.108150;1.108170;0
20200203 000800;1.108160;1.108180;1.108160;1.108170;0
20200203 000900;1.108180;1.108220;1.108170;1.108210;0
20200203 001000;1.108220;1.108270;1.108210;1.108260;0
20200203 001100;1.108260;1.108270;1.108260;1.108260;0
20200203 001200;1.108270;1.108270;1.108260;1.108260;0
20200203 001300;1.108270;1.108280;1.108260;1.108260;0
20200203 001400;1.108270;1.108270;1.108270;1.108270;0
20200203 001500;1.108310;1.108320;1.108300;1.108310;0
20200203 001600;1.108310;1.108360;1.108310;1.108340;0
20200203 001700;1.108330;1.108330;1.108270;1.108330;0
20200203 001800;1.108320;1.108350;1.108320;1.108330;0
20200203 001900;1.108330;1.108360;1.108330;1.108330;0
20200203 002000;1.108330;1.108360;1.108330;1.108330;0
20200203 002100;1.108330;1.108330;1.108320;1.108320;0
20200203 002200;1.108310;1.108320;1.108310;1.108320;0
20200203 002300;1.108310;1.108320;1.108310;1.108320;0
20200203 002400;1.108320;1.108360;1.108320;1.108360;0
20200203 002500;1.108370;1.108430;1.108370;1.108390;0
20200203 002600;1.108380;1.108380;1.108330;1.108330;0
20200203 002700;1.108330;1.108330;1.108270;1.108270;0
20200203 002800;1.108280;1.108330;1.108270;1.108300;0
20200203 002900;1.108300;1.108320;1.108290;1.108310;0
20200203 003000;1.108310;1.108320;1.108270;1.108310;0
20200203 003100;1.108320;1.108430;1.108320;1.108430;0
20200203 003200;1.108430;1.108440;1.108380;1.108380;0
20200203 003300;1.108380;1.108420;1.108340;1.108370;0
20200203 003400;1.108360;1.108430;1.108360;1.108410;0
20200203 003500;1.108410;1.108420;1.108380;1.108420;0
20200203 003600;1.108410;1.108420;1.108380;1.108420;0
20200203 003700;1.108410;1.108430;1.108410;1.108430;0
20200203 003800;1.108430;1.108430;1.108410;1.108420;0
20200203 003900;1.108410;1.108420;1.108370;1.108410;0
20200203 004000;1.108410;1.108420;1.108370;1.108370;0
20200203 004100;1.108380;1.108420;1.108370;1.108410;0
20200203 004200;1.108420;1.108430;1.108390;1.108390;0
20200203 004300;1.108380;1.108410;1.108380;1.108380;0
20200203 004400;1.108380;1.108400;1.108380;1.108380;0
20200203 004500;1.108380;1.108380;1.108360;1.108380;0
20200203 004600;1.108370;1.108370;1.108370;1.108370;0
20200203 004700;1.108380;1.108430;1.108370;1.108430;0
20200203 004800;1.108430;1.108430;1.108380;1.108390;0
20200203 004900;1.108380;1.108430;1.108380;1.108430;0
20200203 005000;1.108430;1.108440;1.108430;1.108440;0
20200203 005100;1.108440;1.108440;1.108440;1.108440;0
20200203 005200;1.108440;1.108480;1.108440;1.108480;0
20200203 005300;1.108480;1.108480;1.108450;1.108450;0
20200203 005400;1.108440;1.108460;1.108440;1.108440;0
20200203 005500;1.108440;1.108470;1.108380;1.108450;0
20200203 005600;1.108450;1.108460;1.108420;1.108440;0
20200203 005700;1.108430;1.108440;1.108400;1.108430;0
20200203 005800;1.108430;1.108430;1.108410;1.108420;0
20200203 005900;1.108430;1.108440;1.108410;1.108440;0
20200203 010000;1.108420;1.108450;1.108420;1.108440;0
20200203 010100;1.108430;1.108470;1.108430;1.108470;0
20200203 010200;1.108480;1.108520;1.108480;1.108510;0
